,nickname,score,review,stay_date,label1
4028,wooong,50,공항에서 가까워서 너무 편리했고 주차해주시는 직원분들 비롯해서 프런트 직원들 청소해주시는 분들 모두 친절하셔서 편하게 잘 쉬었습니다  조식 금액도 다른 곳보다 저렴하고 호텔 객실료도 합리적이고 옥상 정원 피트니스 1층 편의점 등 시설이 잘 갖춰져있어서 만족스러웠습니다 가성비 갑 호텔로 추천이 많은 이유를 알 것 같습니다  근처에 식당도 많고 걸어서 갈 수 있는 거리에 번화가도 있어서 저녁에 나가 놀기도 너무 좋았어요  다음에 제주에 또 온다면 꼭 다시 방문하고 싶습니다 ,2019-08-01,
4029,JINYEONG R,40,18개월 아기랑 놀러왔는데 호캉스 재대로했네요 아기도 잘놀고 어른도 편하고 추천합니다 1층에 편의점도 있고 동문시장도 가까워서 키즈온돌룸 아가가 어린 가족들한테 딱입니다,2019-08-01,
4030,Byung Kil Chung,40,시설서비스 모두 좋았음 지난번 묵었을땐 샤ㅤㅇㅝㅈ장에 비치된 샴프 린스 보디워셔가 구분이 무척 어려웠었는데 이번에 바뀐걸 보니 굵은 글씨의 표시가 눈에 확 들어와 개선이 많이되었다 여겼습니다,2019-08-01,
4031,PJH,30,8월4일부터 9일까지 비즈니스로 제주도를 방문하게 되었습니다 딱 비지니스 호텔스러운 라마다제주씨티홀 관광객이 너무나 많고 특히 중국인 그래서 성수기에 저렴했나 싶었습니다  5박6일 동안 먼지때문에 엄청 고생했습니다 침구가 펄럭일때마다 먼지가 눈에 보일정도로 날라다니고 테이블 위에 먼지가 쌓여 있는데 청소는 그닥 깨끗하게 하지는 않는듯 하지만 가성비 따지자면 80점 정도,2019-08-01,
4032,jaehwan l,50,공항 가기 전 날 머물렀는데요 깔끔하고 도로와 인접함에도 조용하네요 관리도 잘 되어 만족합니다 가격도 저렴해서 좋네요,2019-08-01,
4033,Jane,50,첫 제주도 첫 홀로여행이였는데 가격도 저렴해서 라마다제주시티홀을 예약했습니다 프론트 직원들도 친절하시고 객실도 타 호텔에 비해 넓었습니다 혼자 여행을 하는거라 교통이 제일 중요하다 생각했는데 호텔 앞에 버스정류장이 있어서 좋았네요 저녁에 동문시장가서 먹는 회는 최고였습니다 복도에 지나갈 때마다 마주치는 직원분들은 항상 웃고 계셔서 저도 행복햇습니다 저의 첫 홀로여행을 행복하게 만들어주셔서 감사합니다 가성비 갑,2019-08-01,
4034,Ed K,50,모처럼 부인과 제주여행을 왔다교통도 편리하고 가격도 착하여 반신반의하면서 라마다제주시티에 2박을 하엿다넓은로비와 친절한 프론트직원에 1차로 감명을 받앗고널은객실과 청결함에 두번감명을 받았다샹푸와 물이 부족하여 요청하엿더니 기분좋게가져다 주셔서 세번째 감명을 받았다아침조식도 특급호텔과 비교는 어렵지만 나름 괜찮았다예약시 약간의 불안감이 만족하여 너무기분이좋앗다꼭 다시오고싶은 호텔이다,2019-08-01,
4035,cocoyo_167,50,가성비도 좋고 프런트 직원들도 친절하셔서 다음에도 방문하고 싶네용 호텔에 편의점도 구비되어있어서 편한거같아요 객실도 무료로 업그레이드도 시켜주셔서 잘 쉬고 갑니다 ,2019-08-01,
4036,Min-joon K,50,가족들과 제주 여행 와서 라마다제주시티홀에 투숙했습니다 타요 키즈룸과 핑크퐁 키즈존이 있어 와이프와 애기가 아주 좋아했어요 투숙기간 동안 정말 잼나게 지내가 갑니다 좋은 추억 남길 수 있어 아주 만족합니다 강추 또 강추요 ,2019-08-01,
4037,kim dong min,50,공항에서 가깝고 근처 동문시장과 번화가가 형성되있다 하여 예약했습니다 직원들이 친절하게 근처 맛집과 관광안내를 해주는모습에 부모님께서도 많이 좋아셨고 객실 컨디션도 매우 훌륭했습니다 다음에 또 투숙하겠습니다,2019-08-01,
4038,hyunwoo,50,친구랑 함께 놀러왔는데 공항과도 가깝고 저희가 가려고 하는곳마다 가까워서 너무 좋았어요 객실도 깨끗하고 아늑한게 너무 편했습니다 로비부터 객실 직원 서비스 너무 만족했습니다 다음에도 제주로 놀러온다면 또 이용하고 싶어요,2019-08-01,
4039,msk,50,위치가 너무좋았구요 직원들은 정말 친절했습니다 짐이 많아서 고생했는데 두말없이 들어주시고 제 방까지 옮겨주시더라구요 인상깊었습니다,2019-08-01,
4040,강재영,50,제주도 여행으로 라마다시티호텔에서 투숙했는데 프론트 직원들도 너무 친절했고 객실도 깨끗하고 좋았습니당  다음에 제주 가게되면 또 방문하고 싶습니당 ,2019-08-01,
4041,bmcsgh,10,첫째날 기분좋게 아침일찌기 작은딸과 헬스장을 방문 했습니다 체크인 할때 받은 4장의 사용티켓을 받아 챙긴것을 가지고 헬스장을 방문 했어 잘 사용을 했습니다 시설도 깨끗하게 잘되어 있어 운동선수인 딸이 만족할만 할 정도로 사용을 잘 하고 왔습니다 둘쨋날 아무렇지도 않게 티켓을 주고 들어갈려고 하는 순간 신발대여값5천원을 이야기 하길래 무슨소리냐고 했더니 신발이 없음 신발 대여을 해야한다고 하길래 어제는 그냥 사용을 했다 그럼 거 전날 그런이야기가 있어서야 했는게 아닌가 싶다 5천원이 아까워서가 아니라 기분이 더러워 그냥 숙소로 올라 왓어야 했다 별거 아니지만 안내하시는 분들의 안내가 통일이 되어야 되지 않나 싶어 한자 올렸습니다,2019-08-01,
4042,joro170,40,깨끗하고 좋았습니다 위치도 적절했구요 가장 좋은 것은 호텔 뒤편 해안 전경이었습니다 해가 드고 지는 걸 모두 볼 수 있었습니다,2019-08-01,
4043,ohe1211,40,조금 오래되어 아쉽지만 객실도 크고 편안했습니다 아쉬운 점은 오션뷰했는데 앞에 공사중이라 조망이 안좋았고 수영장은 매우 작아 아쉽습니다,2019-08-01,
4044,sdy222,50,처음들어가는순간 로비에서 반갑게 맞이해주셔서 첫 인상이 좋았으며 체트인시에도 친절한 설명 이었습니다 객실로 향하는 각각의 편의시설또한 깔끔한 인상을 받았으며 객실에 들서서 욕실부처 확인했는데 깔끔하니 맘에 들었습니다 좀 아쉬운점은 수영장의 물온가 약간 차가운거 빼고는 전반적으로 만족하며 다음 제주도 방문시 사용의사 있습니다 직원분들 모두 감사합니다,2019-08-01,
4045,분당러,50,오션뷰가 끝내주는 호텔입니다 제주에 가면 첫날이나 마지막날 꼭 묵습니다 왜냐하면 제주공항과도 가깝기 때문에 동선 짜기에도 좋거든요 가격이 저렴하지 않지만 뷰값은 제대로 하는곳입니다,2019-08-01,
4046,220youngmi,40,바다가 가까이 있어 산책하기 좋고 공항이 가까워 시간을 절약할수 있어 좋았음 아침 조식뷔페시 붐비는 시간에 직원들이 안내를 잘하고 신속히 대응해줘서 기다리는데 지루하지 않아 좋았음,2019-08-01,
4047,wj21seo,40,조금 오래된 느낌이 없지 않으나 전반적으로 깨끗하고 편안하게 지내고 왔습니다 근무하시는 분들도 친절하셔서 불편함 없이 지냈습니다 감사합니다,2019-08-01,
4048,ejron,30,깔끔하고 조식이 좋와어요 담에 이용하고 싶네요  직원분들이 친절하시고 상냥 하셔서 좋왔습니다  영수증 받을 때 조금 힘들었지만 그건 감수하겠습니다,2019-08-01,
4049,sung0102,30,제주도가면 항상 머무는 곳이라서 이전까지는 매우 만족도가 높았습니다 이번에는 사정상 스위트룸을 처음 사용했는데 다른 작은 방들에 비하여 청소상태가 별로 안좋아 방을 여러번 교체했습니다 대체적으로 스위트룸은 오래되기도 했지만 넓어서인가 청소상태가 약간씩 부족하더군요  그거빼고는 전반적으로 항상 가성비 최고의 호텔중에 하나라 생각합니다,2019-08-01,
4050,Cho yu ha,50,저번에 오고 두번째로 방문을했는데 객실도깨끗하고 직원들 친절하시네요 조식도맛있었고 주차공간도 넓어서 좋았습니다,2019-08-01,
4051,Inhwang Jeong,20,출장 차 2박을 했습니다  주차장은 참 좋습니다 이용하기 편하고요  하지만 객실 이용이 불편합니다 신관과 구관이 연결되어있는데 신관으로 객실이 배정되었다면  엘리베이터 이용을 위해 2층으로 가서 신관으로 연결되는 엘리베이터로 갈아타야 합니다  일단 여기서 불편함 1   그리고 일반 호텔처럼 생각하시고 개인세면도구  칫솔치약  안챙기시면 이용요금 내고 새로 구매하셔야 합니다  객실 이용요금에 포함되어있다고 생각하시면 안됩니다 칫솔치약 꼭 챙기세요  고급 호텔일 수록 칫솔치약에도 요금을 매기는지 모르겠지만 전 그냥 보통 서민인지라 포함된걸 많이 이용했습니다  그리고 2인이서 방 하나를 이용했는데 다음날 되니 무료로 제공되는 물을 한병만 줍니다  첫날엔 두병이었는데 다음날 되니 한병만 주네요  심지어 샤워용 대형 수건도 하나만 줍니다  이런거에서 불편함을 많이 느꼈습니다  호텔 조식은 호불호가 있는대 가격에 비하면 맛은 그럭저럭입니다  주차장은 정말 쓸만합니다 딱히 등록하지 않아도 종일 이용이 가능해요 출입도 자유롭습니다,2019-08-01,
4052,jinimilkeyway,50,여행으로 잠시 머물기에 저렴한 숙소를 찾았는데 여기 좋았어요 종로가서 귀금속보고 광장시장 구경하기 접근성이 아주 좋았어요 도보는 아니지만 명동가기에도 좋구 궁투어 하기도 좋구요 바로 밑 편의점 길 건너편 스벅 깔끔한 객실이었어요 칫솔지약은 환경을 생각해서 없으니 편의점이나 1층 로비에서 사가는게 좋을것 같습니다 다시 오게되도 이곳에 묵을래요,2019-08-01,
4053,Soon kwom,10,새벽부터 공사소리에 잠 한숨 못잤습니다 홈페이지에 공지도 안올라왔구요 기본적으로 공지는 해야하는거 아닌가요 라마다란 브랜드에 실망만하구 갑니다,2019-08-01,
4054,bosup,20,시설은 낡고 아주 오랜된 콘도 느낌입니다 세면대위에 수납장이 너무 튀어나와있어서 세수할때 머리에 계속 부디져요 아주 불편합니다 무엇보다 금연방에서 담배냄새가 너무 많이 나서 많이 불쾌합니다,2019-08-01,
4055,ahirity,30,전주에서 오픈한지 오래 안된 호텔이다 전주시내 외각에 위치해 있으나 메인거리와 도보 35분 거리다 신축이라 깨끗하며 벽이 얇은 것이 흠,2019-08-01,
4056,shinmigyeong,50,룸 컨디션도 좋았고 방음 청결 너무 좋았어요 조식이 맛 있다는 소문은 들었지만 늦잠자는 관계로 재방문한다먼 꼭 먹어보랴구요,2019-08-01,
4057,쭈쑤니,50,친구랑 1박2일로 놀러왔는데 침대나 욕실같은 시설은 당연 좋았고 야외실내 수영장에 모두 안전요원이 배치돼있어 안심되었습니다 특히 야외수영장  20층이었는데 서울 뷰를 내려다보며 수영하니 정말 인상깊었네요 디너 뷔페도 다녀왔는데 가격값합니다  꼭 가보세요,2019-09-01,
4058,일루미,50,호텔가서 헬스 수영장 말고는 딱히 할게 없는데 여기서는 VR을 빌려주네요 방안에서 VR 쓰고 영화보고 게임하고 재밌게 놀다왔어요 그리고 AI 있어서 지니야 부르면 티비도 켤수있고 음악도 틀어주고 호텔에 이런것도 있어서 재밌게 놀다 왔습니다,2019-09-01,
4059,jaehyung,50,친구들과 서울에 놀러와서 뷔페에서 식사도 하고 수영장도 이용하고 뜻깊은 시간이었습니다 좋은사람들과 맛있는 음식좋은장소에서 행복한 추억 만들어갑니다 재방문할게요 ,2019-09-01,
4060,JYP,50,너무 친절하고 방도 스위트로 업그레이드해주시고 침대가드아기침대 둘다 주시고 얼리체크인레이트체크아웃까지 해주셔서 감동에 또 감동 키캉스패키지애기슬리퍼무스텔라 베이비 바디세트 목욕인형고래인형 등 좋아요 또 가려고 예약했는데 애기가 감기라 다음번으로 미뤄야해서 아쉬워요 저녁은 동대문현대시티아울렛가서 식사하고 놀다왔어요 또 이용할께요,2019-09-01,
4061,Jongmin,50,고민하다 왔는데 정말 후회없는 선택이에요  뷔페의 맛으로 봤을때 솔직히 신x호텔보다 더 맛있네요  다들 걱정없이 이용하세요,2019-09-01,
4062,astar,10,이 후기는 공공의 이익을 위해서 작성한 글이며 비방 비난 명예훼손의 목적이 없음을 밝힙니다  9월 28일 체크인 하여 객실에 머물고 있었습니다 모든 옷을 탈의한 상태로 애인과 관계중에 갑자기 바깥에서 문을 열고 들어왔고 저희가 관계하는 것을 보곤 나가버렸습니다  순간 몹시 놀랐고 이게 어떻게 된 상황인지 몰랐습니다 절대적으로 프라이버시가 존중되어야 할 공간에 타인의 침입이었습니다 호텔 측에 항의 하니 하우스키퍼가 체크아웃된 방과 착각하여 마스터키로 저희가 묵고 있는 룸에 벨링도 없이 무자비하게 들어온거라 하더군요  고의가 아닌 실수라는 말만 되풀이하는 호텔 측 이건 있어서는 안될 큰 사건입니다 체크인한지 불과 12시간이 지나지 않았는데 너무나도 수치스럽고 최악의 정신상태를 만들어 주었네요 실수한 직원인 하우스 키퍼는 몽골인이라 하였습니다 일어나서는 안될 일들이 일어나는 변수는 생각하지 않고 운영하나요 5성급이라 하는 호텔에서의 직원 교육은 이런식인가요   저희에게 호텔 측이 해줄 수 있다고 한 보상은 환불 또는 룸 업그레이입니다 기가막히죠 돈을 주고 더러운 이벤트를 샀습니다  정신적인 충격으로 해당 호텔에 머물 수 없다고 말하니 환불 또는 룸 업그레이드 뿐 해줄 수 없다고 말합니다 오늘 숙박하기 힘드시다면 다음 번에 저희 호텔을 이용할 수 있는 해당호텔숙박권을 드린다 고 말합니다  또 이런일이 처음은 아니라고 말하는 호텔 측 어처구니가 없습니다  노보텔 앰버서더 용산 에 숙박을 고민하시는 분들에게 가감없는 솔직한 후기를 전합니다 노보텔 용산에서는 이런 일이 또 발생하지 않을거란 보장이 없습니다 최악의 호텔 다시는 올 일 없겠군요,2019-09-01,
